Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),445.3,273.27,,273.268,,,ANDHRA PRADESH,GUNTUR,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),445.3,273.27,,273.268,,,ANDHRA PRADESH,KRISHNA,Town
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),445.3,273.27,,273.268,,,ANDHRA PRADESH,PRAKASAM,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,BALASORE,Town
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,BARGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,DEOGARH,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,KHORDHA,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,MAYURBHANJ,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,SAMBALPUR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,SONEPUR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),2695.22,958.01,,479.007,,479.007,ODISHA,SUNDARGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),20.64,10.63,,,,10.631,KARNATAKA,MYSURU,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),36.58,10.1,,,,10.1,KERALA,KOZHIKODE,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER.",,SCHEDULE VII (I),98.0,9.8,,,,9.8,ANDHRA PRADESH,VISAKHAPATNAM,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),20.53,2.16,,,,2.156,MAHARASHTRA,LATUR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),40.0,25.0,,,,25.0,KERALA,IDUKKI,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),40.0,25.0,,,,25.0,KERALA,WAYANAD,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),11.88,10.69,,,,10.688,KARNATAKA,COORG,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),310.06,89.61,,,,89.606,KERALA,ERNAKULAM,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),94.5,32.0,,,,32.0,TAMIL NADU,CHENNAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),30.0,10.52,,,,10.522,KARNATAKA,DAKSHINA KANNADA,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),48.23,16.78,,,,16.784,WEST BENGAL,KOLKATA,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),7.98,0.96,,,,0.957,MAHARASHTRA,THANE,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),35.91,21.55,,,,21.549,ODISHA,SUNDARGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),935.0,251.71,,,,251.712,MADHYA PRADESH,SAGAR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),935.0,251.71,,,,251.712,MAHARASHTRA,NANDURBAR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),35.47,25.26,,,,25.261,TAMIL NADU,COIMBATORE,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),391.0,88.7,,,,88.7,CHHATTISGARH,RAIGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),391.0,88.7,,,,88.7,UTTAR PRADESH,LUCKNOW,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),276.31,130.75,,,,130.749,RAJASTHAN,DAUSA,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),276.31,130.75,,,,130.749,RAJASTHAN,JAIPUR,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),478.62,151.36,,,,151.358,MAHARASHTRA,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),478.62,151.36,,,,151.358,MAHARASHTRA,SOLAPUR,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),478.62,151.36,,,,151.358,RAJASTHAN,JAIPUR,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),24.97,11.29,,,,11.291,UTTAR PRADESH,GAUTAMBUDHHA NAGAR,Town
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),196.33,60.55,,,,60.55,ANDHRA PRADESH,VIJAYAWADA,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),196.33,60.55,,,,60.55,ANDHRA PRADESH,VISAKHAPATNAM,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),196.33,60.55,,,,60.55,TELANGANA,WARANGAL,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),21.79,8.25,,,,8.25,MAHARASHTRA,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),21.79,8.25,,,,8.25,UTTAR PRADESH,NOIDA,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),24.0,1.0,,,,0.996,UTTAR PRADESH,GHAZIABAD,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),41.43,3.27,,,,3.272,DELHI,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),41.43,3.27,,,,3.272,MAHARASHTRA,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),438.4,121.22,,30.84,,90.375,MAHARASHTRA,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),36.28,14.3,,,,14.303,CHHATTISGARH,RAIGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),21.22,10.62,,,,10.622,KARNATAKA,BENGALURU,City
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),21.22,10.62,,,,10.622,KERALA,ERNAKULAM,District
BPCL,BHARAT PETROLEUM CORP.LTD.,"PROMOTING EDUCATION, INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY, AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS.",,SCHEDULE VII (II),128.74,32.62,,,,32.624,KARNATAKA,BENGALURU,City
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),4186.0,4186.0,,,,4186.0,ALL STATES,ALL STATES,State
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),75.0,20.59,,,,20.589,KARNATAKA,UDUPI,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),11.1,8.04,,,,8.045,KERALA,KOTTAYAM,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),1.4,1.4,,,,1.4,ODISHA,SUNDARGARH,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),7.88,7.88,,,,7.881,ODISHA,ROURKELA,City
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),5.0,1.75,,,,1.75,UTTAR PRADESH,BADHOI,Town
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),21.86,8.0,,,,8.0,KERALA,ERNAKULAM,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),5.45,3.79,,,,3.789,MAHARASHTRA,MUMBAI,City
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),0.22,0.22,,,,0.221,WEST BENGAL,PURULIA,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),37.02,5.0,,,,5.0,MAHARASHTRA,SINDHUDURG,District
BPCL,BHARAT PETROLEUM CORP.LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),1.87,1.87,,,,1.866,MAHARASHTRA,THANE,District
BHARATRAS,BHARAT RASAYAN LTD.,PROMOTING HEALTH CARE INCLUDING PREVENTIVE HEALTH CARE,,SCHEDULE VII (I),65.0,65.0,,,MAHATMA GANDHI UNIVERSITY OF MEDICAL SCIENCES & TECHNOLOGY,65.0,RAJASTHAN,JAIPUR,City
BHARTIARTL,BHARTI AIRTEL LTD.,FOOTWEAR DESIGN AND DEVELOPMENT SKILL TO YOUTH EMPLOYMENT ENHANCING VOCATION SKILLS,,SCHEDULE VII (II),69.0,69.0,,,CENTUM FOUNDATION,69.0,MADHYA PRADESH,CHHINDWARA,District
BHARTIARTL,BHARTI AIRTEL LTD.,MAINTENANCE OF OLD AGE HOMES,,SCHEDULE VII (I),20.0,20.0,,20.0,,,RAJASTHAN,JODHPUR,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),10.0,10.0,,10.0,,,UTTARAKHAND,DEHRADUN,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,HARYANA,JHAJJAR,District
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,HARYANA,KAITHAL,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,HARYANA,KURUKSHETRA,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,HARYANA,MAHENDRAGARH,District
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,HARYANA,REWARI,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,PUNJAB,AMRITSAR,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,PUNJAB,LUDHIANA,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,PUNJAB,SANGRUR,District
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,RAJASTHAN,AMER,Town
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,RAJASTHAN,JODHPUR,City
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,RAJASTHAN,NEEMRANA,Town
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,TAMIL NADU,SIVAGANGA,Town
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,UTTAR PRADESH,FARRUKHABAD,District
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,UTTAR PRADESH,SHAHJAHANPUR,District
BHARTIARTL,BHARTI AIRTEL LTD.,PROMOTION OF EDUCATION,,SCHEDULE VII (II),3147.9,2865.9,BHARTI FOUNDATION,1432.95,,1432.95,WEST BENGAL,MURSHIDABAD,Town
BHARTIARTL,BHARTI AIRTEL LTD.,PUBLIC POLICY AND RESEARCH,,SCHEDULE VII (II),169.3,169.3,,169.3,,,DELHI,NEW DELHI,City
BHARTIARTL,BHARTI AIRTEL LTD.,SANITATION,,SCHEDULE VII (I),2100.0,1026.0,BHARTI FOUNDATION,513.0,,513.0,PUNJAB,LUDHIANA,City
BIL,BHARTIYA INTERNATIONAL LTD.,ENVIRONMENTAL SUSTAINABILITY,,SCHEDULE VII (IV),0.89,0.89,,0.894,,,TAMIL NADU,CHENNAI,City
BIL,BHARTIYA INTERNATIONAL LTD.,INSTALLATION OF NEW RO PLANTS AND REPAIR OF EXISTING ONES SAFE DRINKING WATER,,SCHEDULE VII (I),1.05,1.05,,1.049,,,TAMIL NADU,CHENNAI,City
BIL,BHARTIYA INTERNATIONAL LTD.,PROMOTING EDUCATION,,SCHEDULE VII (II),6.6,6.6,,6.6,,,KARNATAKA,BENGALURU,City
BIL,BHARTIYA INTERNATIONAL LTD.,PROMOTING EDUCATION,,SCHEDULE VII (II),1.73,1.73,,1.733,,,TAMIL NADU,CHENNAI,City
BIL,BHARTIYA INTERNATIONAL LTD.,PROMOTING HEALTH CARE INCLUDING PREVENTIVE HEALTH CARE AND SANITATION,,SCHEDULE VII (I),3.15,3.15,,3.149,,,TAMIL NADU,CHENNAI,City
BIL,BHARTIYA INTERNATIONAL LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),22.35,22.35,,22.353,,,TAMIL NADU,CHENNAI,City
BIL,BHARTIYA INTERNATIONAL LTD.,RURAL DEVELOPMENT PROJECTS (FLOOD RELIEF MEASURE),,SCHEDULE VII (X),11.86,11.86,,11.862,,,TAMIL NADU,CHENNAI,City
BIOCON,BIOCON LTD.,ARY PRIMARY HEALTHCARE CLINICS,,SCHEDULE VII (I),70.3,100.0,BIOCON FOUNDATION,100.0,,,KARNATAKA,KARNATAKA,State
BIOCON,BIOCON LTD.,BIOTECHNOLOGY TRAINING IMPROVING QUALITY OF EDUCATION,,SCHEDULE VII (II),311.0,282.0,BIOCON ACADEMY,282.0,,,KARNATAKA,BENGALURU,City
BIOCON,BIOCON LTD.,CANCER SCREENING PROGRAM,,SCHEDULE VII (I),18.5,18.7,BIOCON FOUNDATION,18.7,,,KARNATAKA,KARNATAKA,State
BIOCON,BIOCON LTD.,CHINNARA GANITHA IMPROVING QUALITY OF EDUCATION,,SCHEDULE VII (II),37.9,42.3,BIOCON FOUNDATION,42.3,,,KARNATAKA,KARNATAKA,State
